title,category,introduce,place,place_detail,phone_num,open_time,image_link
토이빌리지 대구혁신점,테마파크,행복한 추억을 위한 최고의 여가문화공간실내동물원과 키즈카페를 한 곳에서 즐길 수 있는복합놀이+체험공간 가족과 함께 즐거운 추억과 알뜰함까지!,대구 동구 대림동,대구 동구 혁신대로 468,053-964-0099,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191108_232%2F1573189669002zkA78_JPEG%2F%25BD%25E6%25B3%25D7%25C0%25CF%2528%25C1%25A4%25BB%25E8%25B0%25A2%25C7%25FC%2529.jpg
키위키즈랜드,"키즈카페,실내놀이터","부산시 기장군 장안읍 좌천리 힐탑프리미엄아울렛 위치, 키즈카페, 영어카페, 놀이시설 예약 안내",부산 기장군 장안읍 좌천리,부산 기장군 장안읍 정관로 1142,051-728-0081,매일: 10:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2F20160308_64%2Faa10a_1457418258754ndUBC_JPEG%2FIMG_0933.JPG%232592x1728
챔피언 소프트플레이,"키즈카페,실내놀이터",,울산 남구 야음동,울산 남구 수암로 148,052-270-8000,,
노리파크 양덕점,"키즈카페,실내놀이터",,경북 포항시 북구 양덕동,경북 포항시 북구 천마로89번길 3,054-251-0879,주말: 10:00 ~ 08:00평일: 10:30 ~ 08:00,
깨비숲북삼키즈카페,"키즈카페,실내놀이터",,경북 칠곡군 북삼읍 인평리,경북 칠곡군 북삼읍 북삼로11길 79,054-464-4615,일요일: 11:30 ~ 20:00매일: 10:00 ~ 20:00월요일: 휴무 ~ ,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2F20160515_6%2Fsasasa0626_14633236035575HwGO_JPEG%2FP20160514_115609329_6E8E22EE-1948-4DA5-A095-17D0F8CE046C.JPG%23480x359
그레이트피그미풀 대전복합터미널점,"키즈카페,실내놀이터",디지털 테마 키즈랜드! 그레이트 피그미풀 대전점으로멸종위기의 동물 친구들이 모여있는 미지의 정글 속 피그미 친구들을 보호하고 파괴된 자연을 회복시킬 방밥을 연구하이 '닥터와이'와 주인공인 그의 충직한 반려견 '푸기'! 그리고 박사를 돕는 만능 로봇 '화이트'의 신나는 모험입니다~!,대전 동구 용전동,대전 동구 동서대로 1689,042-637-0111,"주말: 11:00 ~ 20:00(입장마감 18:00)공휴일: 11:00 ~ 20:00(입장마감 18:00)평일: 11:00 ~ 20:00(입장마감 18:00)수요일: 11:00 ~ 19:00매월 둘째주,넷째주 수요일 (입장마감 18:00)",https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180309_230%2F1520582908704iiuxA_JPEG%2F1.jpg
아이점프,"키즈카페,실내놀이터",당진 대관전문 키즈카페 아이점프입니다!아이동반모임의 최적의 장소^^우리아이 생일파티 장소와 음식 걱정이시라면?...,충남 당진시 읍내동,충남 당진시 북문로1길 37-13,010-4028-2814,매일: 10:00 ~ 24:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191009_123%2F1570613635753oT2vC_JPEG%2Fk3inc_QQRyPi5vGmGnlfUGfw.jpeg.jpg
타요키즈카페 당진읍내동점,"키즈카페,실내놀이터",2019년 2월 신규오픈된 타요키즈카페  당진읍내동점입니다.,충남 당진시 읍내동,충남 당진시 당진중앙2로 101,041-355-6633,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190307_57%2F1551932800308Jtjrp_JPEG%2F77.jpg
닥터밸런스 AK PLAZA 평택점,"키즈카페,실내놀이터",,경기 평택시 평택동,경기 평택시 평택로 51,031-615-1255,주말: 10:30 ~ 20:30금~일요일 및 공휴일평일: 10:30 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190923_253%2F1569201824956V96g1_JPEG%2F1622115030.jpg
코코몽키즈랜드 뉴코아아울렛 평택점,"키즈카페,실내놀이터","**보호자 입장시, 양말착용필수**뉴코아 정기휴무일 : 3/2(월) 휴무우리아이의 오감발달 체험 놀이터!...",경기 평택시 비전동,경기 평택시 경기대로 279,031-692-3866,매일: 10:30 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190808_110%2F1565231042504cgF83_JPEG%2FB612_20190605_194921_988.jpg
히어로키즈파크 동탄점,"키즈카페,실내놀이터","히어로 플레이파크에는 용기, 자신감, 도전정신을 상징하는 네 개의 히어로 존이 있습니다. 각각의 히어로존마다 주어진 미션이 있는데, 바로 이 미션들을 통과하면 히어로가 될 수 있습니다!",경기 화성시 오산동,경기 화성시 동탄광역환승로 73,031-8043-5279,주말: 10:00 ~ 20:00평일: 10:30 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200229_259%2F1582985112114glAbS_JPEG%2Fbanner_dongtan_hero_kids_park_mar_01.jpg
플레이티카 롯데아울렛구리점,"키즈카페,실내놀이터",,경기 구리시 인창동,경기 구리시 동구릉로136번길 47,031-512-1003,주말: 10:00 ~ 22:00(금~일)공휴일: 10:00 ~ 22:00평일: 10:00 ~ 21:00(월~목),https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180911_131%2F1536631273687wFXER_JPEG%2F00NGu1WKNd2h8MN3dZV4t2Sm.jpg
헬로방방 돌곶이역점,"키즈카페,실내놀이터","돌곶이역 8번출구 바로 앞 장위뉴타워 14층 (편하게 지하철 타고오세요. 도보5미터 ^^*)성북구 최대규모 250평 키즈카페. 헬로방방 돌곶이역점 입니다. 저희 헬로방방 돌곶이역점은 트램펄린,헬로트레인,낚시놀이,문어바운스,레이싱존,튜브썰매,짚라인,가상게임등등 (총16가지 시설)...",서울 성북구 석관동,서울 성북구 화랑로 248,02-959-0077,매일: 10:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180131_238%2F15173695286578h59B_JPEG%2FY0cKtl7E3LSBTSY-Ua-LIBWk.jpg
위너플레이 스타필드고양점,"키즈카페,실내놀이터",플레이타임그룹에서 신나게 놀자!우리 아이들을 위한 멀티 놀이공원!,경기 고양시 덕양구 동산동,경기 고양시 덕양구 고양대로 1955,031-5173-3011,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200210_67%2F1581321325700RnTOm_JPEG%2F%25BD%25E6%25B3%25D7%25C0%25CF%2528%25C1%25A4%25BB%25E8%25B0%25A2%25C7%25FC%2529.jpg
히어로 스포츠파크 고양점,"키즈카페,실내놀이터",평범한 키즈파크에 지친 어린이들을 위한짜릿한 스릴을 원하는 어른들을 위한지금껏 만나보지 못한 모두를 위한 신개념 놀이터,경기 고양시 덕양구 행신동,경기 고양시 덕양구 충장로 150,031-818-6333,주말: 10:00 ~ 20:00평일: 10:30 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191022_107%2F1571707414243A0Qnx_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25B9%25E8%25B3%25CA_%25B0%25ED%25BE%25E7%25C8%25F7%25BE%25EE%25B7%25CE%25BD%25BA%25C6%25F7%25C3%25F7%25C6%25C4%25C5%25A9.jpg
디보빌리지 노원점,"키즈카페,실내놀이터","프리미엄 키즈카페 디보빌리지 노원점입니다!전용면적 약500평 규모의 대형 프리미엄 키즈카페이며구름기차, 애니메이션상영관, 모래놀이, 에어바운스, 정글짐, 볼풀, 가상현실게임, 블럭방 등과 레스토랑, 카페, 스넥코너가 있는 서울 동북부 최고의...",서울 노원구 상계동,서울 노원구 노해로 507,02-950-0800,주말: 10:00 ~ 20:00평일: 11:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190603_171%2F1559556206385RA9jB_JPEG%2F%25B5%25F0%25BA%25B8%25BA%25F4%25B8%25AE%25C1%25F6_banner01.jpg
미니특공대테마파크 그랜드백화점일산점,"키즈카페,실내놀이터",미니특공대 테마파크(일산점)* '예약제' 운영.코로나19 확산으로 인해 많은 고객님들의 걱정과 불안해소 및 사회적 거리두기에 동참하기 위해서 미니특공대 일산점은 코로나19가 안정화되는 시점까지...,경기 고양시 일산서구 주엽동,경기 고양시 일산서구 중앙로 1436,031-926-3081,매일: 10:30 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180213_176%2F15184907526605Od15_JPEG%2Fqec2PaGLDDvWcRxdXjSj4y89.jpg
베이비엔젤스 이마트 킨텍스점,"키즈카페,실내놀이터",,경기 고양시 일산서구 대화동,경기 고양시 일산서구 킨텍스로 171,031-917-7979,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzAyMDdfNjIg%2FMDAxNDg2Mzk3OTEwNTIy.XdIi6PeHOfeBSFNGbCPIpWQ7X9hyPFYmsxavO5Cza_Yg.GKltacWVdN4x5WeAhJMngo4k7DCIGJYDREzB93WZsQog.JPEG.hahastudy%2F%25C0%25CF%25BB%25EA%25BA%25A3%25C0%25CC%25BA%25F1%25BF%25A3%25C1%25A9%25BD%25BA8.JPG%23900x600
에코로키즈카페,"키즈카페,실내놀이터","국내 특허받은 수경식물을 매장 내 최초로 도입한 신개념 프리미엄 키즈카페 입니다. 이용 연령  : 6~12개월 1시간기본 3,000원 (추가 10분당 500원)                12개월~7세 1시간기본 6,000원 (추가 10분당 1,000원)...",경기 김포시 운양동,경기 김포시 김포한강11로 288-37,031-985-4999,매일: 10:00 ~ 21:00연중무휴,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180825_280%2F15351716113156XjLw_PNG%2FJ6ko6CL3BDBDpYelFuG5Za-Z.png
닥터밸런스 의왕점,"키즈카페,실내놀이터","""To Play! Healty!""닥터밸런스 의왕점은 초대형 놀이시설은 물론 승마, 아우토반 등 가상현실과 4D기술을 활용한 스포츠 체험 시설과 과학적인체력 측정 시스템을 결합 시켜 아이들이 즐겁게 뛰어놀면서 신체와 뇌, 정서 발달정도를 진단해볼 수 있는 메디컬 테마파크입니다.닥터밸런스에서 건강하게 놀아볼까요?",경기 의왕시 오전동,경기 의왕시 경수대로 262,031-456-3312,주말: 10:00 ~ 21:30주말 및 공휴일평일: 10:00 ~ 21:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190904_216%2F1567573117858dAlg6_JPEG%2FXJvNG5LVC6NUEoOLji-hQqr0.jpg
노리파크 성남여수점,"키즈카페,실내놀이터","안전하고 즐거운 아이들의 공간,마음 놓고 편안히 쉴 수 있는 부모님의 공간*이용시간...",경기 성남시 중원구 여수동,경기 성남시 중원구 연꽃로20번길 18-2,031-758-3434,주말: 10:00 ~ 20:00공휴일 포함평일: 11:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190226_18%2F1551162428456ebfW3_JPEG%2FZjF1b8UHUttB_wIe7gcrroeP.jpg
키즈베이,"키즈카페,실내놀이터","0~10세 이용 가능합니다200평 규모로 대형 트램펄린 2개와 딩글러, 범퍼카, 편백방, 클라이밍 ,블럭방과  노래방기기까지 구비된 파티룸까지...정성을 다해 준비했습니다. 많은 이용 부탁드립니다....",경기 안양시 동안구 호계동,경기 안양시 동안구 경수대로 813,031-427-3382,"주말: 10:00 ~ 20:30금요일,공휴일,방학시즌 10시오픈평일: 12:00 ~ 20:30설.추석명절 당일휴무",https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180927_178%2F1538034489042OKH5A_JPEG%2Fzh6hlAS25-l9JyiHYMt_1HyL.jpg
슈슈봉봉 인천논현점,"키즈카페,실내놀이터","엄마, 아빠가 더 좋아하는 키즈카페!",인천 남동구 논현동,인천 남동구 소래역로 44,032-425-2705,매일: 10:30 ~ 20:00매주 월요일휴관,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190126_104%2F1548462049199VFw7Q_JPEG%2FLHOyU4A4-G9nCV5HDjTo5kxx.jpg
피노키오키즈카페,"키즈카페,실내놀이터",,인천 연수구 동춘동,인천 연수구 청능대로 210,032-456-4343,매일: 10:30 ~ 22:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fblogfiles.naver.net%2F20160701_9%2Fshimyuri_14673396180110tK3h_JPEG%2F20160630_164712.jpg%23400x711
아틀란티스 송도점,"키즈카페,실내놀이터","20여종의 놀이시설과 역할체험파크, 맛있는 먹거리 까지! 저렴한 가격으로 추가요금 없이 하루 종일 즐길수 있는 신개념 복합놀이공간! 송도 아틀란티스 키즈 테마파크카카오플러스친구 추가하면 100% 리워드 증정!지금 카카오톡에서 '아틀란티스 송도점'을 검색해보세요.",인천 연수구 송도동,인천 연수구 컨벤시아대로230번길 42,032-832-9112,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190910_41%2F1568098117433IOy61_JPEG%2F%25BD%25E6_%25287%2529.jpg
윌리코키,"키즈카페,실내놀이터","화북 뉴월드마트 4층에 생긴 윌리코키 키즈카페!우리아이 쾌적한 시설에서 뛰어놀게 만들어주세요! 쇼핑, 병원 모든게 다 되는 멀티플렉스 공간에 생긴 키즈카페!",제주특별자치도 제주시 화북일동,제주 제주시 일주동로 233,064-757-5001,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20191128_50%2F1574904243897Gc1Dn_JPEG%2FIMG_7887.jpg
활옥동굴카페,"카페,디저트",* 카페 이용 고객에 대한 동굴 무료 체험이 종료되었습니다. 동굴 관람을 희망하시는 방문객께서는 카페 이용 여부와 상관없이 카페 밖 매표소에서 입장권 구매 후 동굴 체험이 가능합니다. 동굴 체험 시 내부 온도가 15도 이하이오니 개인 긴소매 겉옷을 지참(자켓 대여 시 대여비 2천원) 해 주시기 바랍니다. 감사합니다.)...,충북 충주시 목벌동,충북 충주시 목벌안길 26,043-854-0504,매일: 휴무 ~ 코로나19의 빠른 확산에 따라 2월26일부터 활옥동굴 및 카페가 임시 휴장합니다. 재개장은 상황 개선에 따라 차후 공지하도록 하겠습니다. 이용에 착오 없으시길 바랍니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20200120_21%2F15794833439824PR9p_JPEG%2F3xBhGnLQ9aNHyyq5vRkJd65J.jpg
더머물다,"카페,디저트",,충북 청주시 청원구 율량동,충북 청주시 청원구 공항로138번길 19 더머물다,070-7543-1198,평일: 07:00 ~ 22:00주말: 10:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190702_78%2F1562042752863KCKbU_JPEG%2FfMp_q7XO8N8GtXgMSTTU863K.jpg
헬로방방 마포아현점,"키즈카페,실내놀이터","블로그 및 카페에 ""정성스런 후기로"" 헬로방방 마포아현점을 소개해주시면 무료 이용권을를 드립니다.마포 아현 / 공덕 일대 최대규모 200평 키즈카페. 헬로방방 마포아현점 입니다. 저희 헬로방방 마포아현점은 트램펄린,헬로트레인,낚시놀이,문어바운스,레이싱존,짚라인,가상게임등등 (총15가지 시설)...",서울 마포구 아현동,서울 마포구 마포대로 195,02-3148-0110,매일: 10:00 ~ 20:00연중무휴,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20180419_196%2F1524104910853ueMSo_JPEG%2FpSBtblg8GI0cckidiGlWhlx9.JPG.jpg
블럭앤블럭 원효로점,"키즈카페,실내놀이터",블럭앤블럭카페는 슬라임카페ZONE과 1000여종의 정품 레고 해외창작레고를 체험해 볼수 있는 창작zone을 보유하고 있습니다.또한 100여종의 펄러비즈 도안 및 분기별 공예품을 만들어볼 수 있는 프로그램을 운영하고 있습니다.아이들의 소근육 발달과 공간지각능력에 도움이 되는 블럭놀이를 즐기실 수 있습니다....,서울 용산구 산천동,서울 용산구 원효로 51,070-7504-7543,주말: 10:00 ~ 20:00공휴일: 10:00 ~ 20:00방학AM10:00~PM20:00평일: 13:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20150901_133%2F1441034090698Vvcmc_JPEG%2FSUBMIT_1433928152360_32636992.jpg
스카이방방 서울염창점,"키즈카페,실내놀이터",염창동 최대의 실내놀이터 입니다.(방학중) 월요일 ~ 금요일 AM 11시 OPEN ~ PM 8시 CLOSE(학기중) 화요일 ~ 금요일 PM   1시 OPEN ~ PM 8시 CLOSE...,서울 강서구 염창동,서울 강서구 양천로73가길 74,02-6013-1229,주말: 10:00 ~ 20:00공휴일: 10:00 ~ 20:00평일: 13:00 ~ 20:00방학기간 11시 OPEN,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20150901_154%2F1441111428120ec2qd_JPEG%2FSUBMIT_1438157606348_36943552.jpg
블럭버스 NC백화점 강서점,"키즈카페,실내놀이터",,서울 강서구 등촌동,서울 강서구 강서로56길 17,02-2667-9755,,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20190920_185%2F15689568941297dqqA_JPEG%2FS0Af-LbC5TMNMM_sNXgs62kN.jpg
타요키즈카페 서울우장산역점,"키즈카페,실내놀이터","타요키즈카페는 어린이가 직접 타요 전동차를 운전하며 교통안전을 체험 하는 카존과 각종 장애물을 통과하며 모험심을 기르는 대형 정글짐, 안전사고 방지를 위해 연령별로 운영되는 방방존과 타요 애니메이션 속 악당을 무찌르는 볼대포존 그 외 짐플레이존, 그림놀이터, 편백나무 놀이터 등 다양한 놀이시설이 마련되어 있습니다.",서울 강서구 화곡동,서울 강서구 강서로 242,02-2601-0120,매일: 10:00 ~ 20:00,https://search.pstatic.net/common/?autoRotate=true&quality=95&src=http%3A%2F%2Fldb.phinf.naver.net%2F20160215_85%2F14555228298675v7hX_JPEG%2F1.jpg
